block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
3099,1,443962,10375,residential,false,2030990001
2973,104,443963,10374,residential,false,2029730104
2971,33,443964,10374,"residential, commercial, public",false,2029710033
2712,133,443965,10365,residential,false,2027120133
2688,64,443966,10365,residential,false,2026880064
3110,77,443967,10375,residential,false,2031100077
2724,212,443968,10363,residential,false,2027240212
2378,23,443969,10367,residential,false,2023780023
2617,70,443970,10372,residential,true,2026170070
2973,98,443971,10374,residential,false,2029730098
3046,3,443972,10379,residential,false,2030460003
3098,145,443973,10375,residential,false,2030980145
3098,43,443974,10375,residential,false,2030980043
2637,246,443975,10372,residential,false,2026370246
2877,700,443976,10369,residential,false,2028770700
2652,146,443977,10374,residential,false,2026520146
2695,22,443978,10365,residential,false,2026950022
2666,112,443979,10372,residential,false,2026660112
2701,135,443980,10365,residential,false,2027010135
2381,64,443981,10367,residential,true,2023810064
2977,322,443982,10374,residential,false,2029770322
3096,127,443983,10375,residential,false,2030960127
2878,113,443984,10369,residential,false,2028780113
2993,107,443985,10374,"residential, commercial, public",false,2029930107
2652,17,443986,10374,residential,false,2026520017
3036,63,443987,10379,residential,false,2030360063
3042,22,443988,10362,,false,2030420022
2683,109,443989,10365,residential,false,2026830109
2973,75,443990,10374,residential,false,2029730075
2973,95,443991,10374,residential,false,2029730095
2724,216,443992,10363,residential,false,2027240216
2661,111,443993,10374,residential,false,2026610111
3098,139,443994,10375,residential,false,2030980139
3044,161,443995,10379,residential,false,2030440161
2701,136,443996,10365,residential,false,2027010136
2404,132,443997,10367,residential,false,2024040132
3058,19,443998,10362,,false,2030580019
2652,45,443999,10374,residential,false,2026520045
2571,25,444000,10371,,false,2025710025
2490,1,444001,10380,"commercial, parking",true,2024900001
2661,127,444002,10374,residential,false,2026610127
2972,20,444003,10374,"residential, commercial, public",false,2029720020
2974,134,444004,10374,residential,false,2029740134
2701,38,444005,10365,residential,false,2027010038
2712,21,444006,10365,residential,false,2027120021
2379,23,444007,10367,residential,false,2023790023
2711,28,444008,10365,institutional,false,2027110028
3036,55,444009,10379,residential,false,2030360055
2972,45,444010,10374,"residential, commercial, public",false,2029720045
2971,6,444011,10374,"residential, commercial, public",false,2029710006
2929,169,444012,10357,"residential, industrial",false,2029290169
2965,237,444013,10374,residential,false,2029650237
3143,203,444014,10376,residential,false,2031430203
2419,110,444015,10367,residential,false,2024190110
2878,14,444016,10369,residential,false,2028780014
3070,286,444017,10373,"residential, institutional, recreational",false,2030700286
3849,1,444018,10381,"public, industrial",true,2038490001
2383,27,444019,10367,community facility,true,2023830027
2379,51,444020,10367,residential,false,2023790051
3143,171,444021,10376,residential,false,2031430171
2965,64,444022,10374,residential,false,2029650064
2683,115,444023,10365,residential,false,2026830115
2972,21,444024,10374,"residential, commercial, public",false,2029720021
2485,1,444025,10380,"commercial, parking",true,2024850001
2877,197,444026,10369,residential,false,2028770197
2993,106,444027,10374,"residential, commercial, public",false,2029930106
3110,157,444028,10375,residential,false,2031100157
2967,160,444029,10374,residential,false,2029670160
3110,48,444030,10375,residential,false,2031100048
2384,60,444031,10367,residential,true,2023840060
3094,18,444032,10375,residential,false,2030940018
3005,77,444033,10358,,false,2030050077
2971,10,444034,10374,"residential, commercial, public",false,2029710010
3035,136,444035,10379,residential,false,2030350136
2405,129,444036,10367,residential,false,2024050129
3042,5,444037,10362,,false,2030420005
3110,168,444038,10375,residential,false,2031100168
3045,1,444039,10379,residential,false,2030450001
3141,17,444040,10358,,false,2031410017
2637,50,444041,10372,residential,false,2026370050
2380,117,444042,10367,residential,false,2023800117
2977,307,444043,10374,residential,false,2029770307
2971,34,444044,10374,"residential, commercial, public",false,2029710034
2965,238,444045,10374,residential,false,2029650238
3097,38,444046,10375,residential,false,2030970038
2929,8,444047,10357,"residential, industrial",false,2029290008
2683,128,444048,10365,residential,false,2026830128
2973,125,444049,10374,residential,false,2029730125
2977,357,444050,10374,residential,false,2029770357
2667,81,444051,10372,residential,false,2026670081
2281,60,444052,10374,residential,false,2022810060
3046,2,444053,10379,residential,false,2030460002
2967,169,444054,10374,residential,false,2029670169
3046,158,444055,10379,residential,false,2030460158
3063,55,444056,10373,"residential, institutional, recreational",false,2030630055
2722,106,444057,10365,residential,false,2027220106
2688,157,444058,10365,residential,false,2026880157
2977,373,444059,10374,residential,false,2029770373
2971,26,444060,10374,"residential, commercial, public",false,2029710026
2973,151,444061,10374,"residential, commercial",false,2029730151
2384,9,444062,10367,residential,false,2023840009
3542,20,444063,10364,"industrial, open space",false,2035420020
2877,202,444064,10369,residential,false,2028770202
2419,13,444065,10367,residential,false,2024190013
2443,44,444066,10366,"public, semi-public",false,2024430044
2974,140,444067,10374,residential,false,2029740140
2993,116,444068,10374,"residential, commercial, public",false,2029930116
2973,122,444069,10374,residential,false,2029730122
2938,20,444070,10374,residential,false,2029380020
3850,1,444071,10381,industrial,false,2038500001
3046,140,444072,10379,residential,false,2030460140
2965,255,444073,10374,residential,false,2029650255
3046,159,444074,10379,residential,false,2030460159
2929,7501,444075,10357,"residential, industrial",false,2029297501
3143,120,444076,10376,residential,false,2031430120
2282,57,444077,10374,residential,false,2022820057
3070,321,444078,10373,"residential, institutional, recreational",false,2030700321
2291,50,444079,10374,residential,false,2022910050
2363,4,444080,10359,commercial,false,2023630004
3070,284,444081,10373,"residential, institutional, recreational",false,2030700284
2971,39,444082,10374,"residential, commercial, public",true,2029710039
3138,45,444083,10358,,false,2031380045
3132,13,444084,10358,,false,2031320013
2993,6,444085,10374,"residential, commercial, public",false,2029930006
2661,43,444086,10374,residential,false,2026610043
2965,232,444087,10374,residential,false,2029650232
2683,126,444088,10365,residential,false,2026830126
2965,210,444089,10374,residential,false,2029650210
2938,37,444090,10374,residential,false,2029380037
2688,60,444091,10365,residential,false,2026880060
2652,124,444092,10374,residential,false,2026520124
2695,119,444093,10365,residential,false,2026950119
2380,106,444094,10367,residential,false,2023800106
2380,145,444095,10367,residential,false,2023800145
2384,10,444096,10367,residential,false,2023840010
2998,2,444097,10368,residential,false,2029980002
2973,134,444098,10374,residential,false,2029730134
2420,20,444099,10370,illegible,false,2024200020
2269,1,444100,10374,residential,false,2022690001
2965,105,444101,10374,residential,false,2029650105
2877,233,444102,10369,residential,false,2028770233
2974,174,444103,10374,residential,false,2029740174
3058,42,444104,10362,,false,2030580042
2982,38,444105,10374,residential,false,2029820038
2673,117,444106,10374,residential,false,2026730117
2683,121,444107,10365,residential,false,2026830121
2977,301,444108,10374,residential,false,2029770301
2974,171,444109,10374,residential,false,2029740171
2977,309,444110,10374,residential,false,2029770309
2973,103,444111,10374,residential,false,2029730103
2938,123,444112,10374,residential,false,2029380123
3096,15,444113,10375,residential,false,2030960015
3143,1,444114,10376,residential,false,2031430001
2974,172,444115,10374,residential,false,2029740172
2919,5,444116,10357,"residential, industrial",false,2029190005
2938,127,444117,10374,residential,false,2029380127
3134,13,444118,10358,,false,2031340013
3110,139,444119,10375,residential,false,2031100139
2666,10,444120,10372,residential,false,2026660010
2939,33,444121,10374,residential,false,2029390033
2684,143,444122,10365,residential,false,2026840143
2363,7,444123,10359,commercial,false,2023630007
3046,156,444124,10379,residential,false,2030460156
2938,29,444125,10374,residential,false,2029380029
2993,29,444126,10374,"residential, commercial, public",false,2029930029
2652,120,444127,10374,residential,false,2026520120
3044,160,444128,10379,residential,false,2030440160
2405,124,444129,10367,residential,false,2024050124
3046,149,444130,10379,residential,false,2030460149
15960,30,452696,10442,residential,true,4159600030
2921,1,444131,10357,"residential, industrial",false,2029210001
2384,13,444132,10367,residential,false,2023840013
2384,33,444133,10367,,true,2023840033
2621,1,444134,10374,residential,false,2026210001
2404,116,444135,10367,residential,false,2024040116
2652,142,444136,10374,residential,false,2026520142
2420,9039,444137,10370,residential,false,2024209039
2380,40,444138,10367,residential,false,2023800040
3131,46,444139,10358,,false,2031310046
2420,89,444140,10370,residential,false,2024200089
2993,35,444141,10374,"residential, commercial, public",false,2029930035
2571,24,444142,10371,,false,2025710024
2662,103,444143,10374,residential,false,2026620103
2701,139,444144,10365,residential,false,2027010139
2408,46,444145,10367,residential,true,2024080046
3044,33,444146,10379,residential,false,2030440033
2877,195,444147,10369,residential,false,2028770195
2404,9,444148,10367,residential,false,2024040009
2977,316,444149,10374,residential,false,2029770316
2929,171,444150,10357,"residential, industrial",false,2029290171
2617,117,444151,10372,residential,false,2026170117
3131,38,444152,10358,,false,2031310038
3110,1,444153,10375,residential,false,2031100001
2637,51,444154,10372,residential,false,2026370051
2281,21,444155,10374,residential,false,2022810021
2973,132,444156,10374,residential,false,2029730132
3045,9,444157,10379,residential,false,2030450009
3005,7,444158,10358,,false,2030050007
2384,28,444159,10367,,true,2023840028
2405,104,444160,10367,residential,false,2024050104
3063,200,444161,10373,"residential, institutional, recreational",false,2030630200
3096,112,444162,10375,residential,false,2030960112
3110,55,444163,10375,residential,false,2031100055
2637,43,444164,10372,residential,false,2026370043
2411,12,444165,10366,"public, semi-public",false,2024110012
2973,155,444166,10374,residential,false,2029730155
2939,254,444167,10374,residential,false,2029390254
15828,18,452364,10442,"commercial, residential",false,4158280018
2290,110,444168,10374,"residential, commercial, public",false,2022900110
2661,137,444169,10374,residential,false,2026610137
3096,121,444170,10375,residential,false,2030960121
2993,110,444171,10374,"residential, commercial, public",false,2029930110
2977,347,444172,10374,residential,false,2029770347
2967,157,444173,10374,residential,false,2029670157
3134,28,444174,10358,,false,2031340028
3138,1,444175,10358,,false,2031380001
3097,33,444176,10375,residential,false,2030970033
2973,89,444177,10374,residential,false,2029730089
2982,66,444178,10374,residential,true,2029820066
2661,140,444179,10374,residential,false,2026610140
2553,46,444180,10371,,false,2025530046
2724,42,444181,10363,residential,false,2027240042
2383,29,444182,10367,community facility,true,2023830029
2617,16,444183,10372,residential,false,2026170016
3143,121,444184,10376,residential,false,2031430121
3852,1,444185,10381,industrial,false,2038520001
2974,161,444186,10374,residential,false,2029740161
3063,146,444187,10373,"residential, institutional, recreational",false,2030630146
2982,48,444188,10374,residential,false,2029820048
2652,23,444189,10374,residential,false,2026520023
2993,108,444190,10374,"residential, commercial, public",false,2029930108
